_id,company_name,company_city,company_scale,company_business,company_introduce
ObjectId(5cc58010b39bcf3c3ca7c04c),Huatek,西安,150-500人,"电子商务,移动互联网","华泰软件（Huatek）是华泰太平洋集团投资控股公司。华泰太平洋集团投资控股上海华泰软件工程和西安华讯科技。华泰软件创立于1993年，初期由中国惠普有限公司、上海浦东软件园和中国惠普第一任总经理刘季宁博士共同投资和创立的企业。目前在美国硅谷、上海、西安、深圳和台北等地设有研发中心和运营机构。



 华泰软件专注于利用移动互联、大数据和物联网等创新技术， 在企业互联网化，商务电子化，供应链优化，渠道整合和大数据分析等领域，为中国、北美、欧洲和亚洲的500强企业和创新者提供服务。



 华泰软件连续多年被国家发展改革委员会、工业和信息化部、商务部和国家税务总局、上海市人民政府、上海市软件协会评定为国家“规划布局内重点软件企业”、全国“外商投资双优企业“、”外商投资产品出口企业”、“高新技术认定企业”和“上海明星软件企业”等荣誉称号。



华泰定位：企业互联网生态体系解决方案提供商。

华泰使命：科技引领未来，服务助力创新。"
ObjectId(5cc58010b61cfb1a7b888428),黑弗尼,西安,15-50人,"移动互联网,社交网络",
ObjectId(5cc580100c076dbb6bc9491b),舞梦依然摄影,西安,15-50人,文化娱乐,西安舞梦依然摄影工作室是一家专门提供内外景平面拍摄，包括婚纱摄影，个性写真的专业摄影工作室。拥有强大的摄影工作团队，是由有活力、时尚的年轻摄影师组成。专注于为您打造浪漫、温馨、时尚、个性、韩式、欧式、复古、新锐等风格的时尚大片，为你留下您美好记忆典藏！ 风格色调主要以清新，靓丽，温和等真实色调为主，倾力打造自然之美，为客户提供满意的服务。
ObjectId(5cc58011b61cfb1a7b888429),数美互动,西安,50-150人,"移动互联网,电子商务","我们是一家互联网广告创意团队，目前服务于国内一线品牌和互联网公司（招商银行，淘宝网、支付宝、阿里巴巴等），在西安，我们汇聚了西安本土最优秀的新媒体设计师和创意人，力求打造一支集视觉创意设计，网络互动广告以及移动互联网的新媒体创意团队.目前设计团队五十余人，团队设计作品被数英网，站酷等知名设计平台均有收录。
      西安数美互动隶属于杭州全速网络的西安分公司，想要了解更多，可登陆官网、官微： 
     官方微博: http://weibo.com/2438402280
     公司网站：http://www.fullspeed.cn/"
ObjectId(5cc58012b61cfb1a7b88842a),Huatek,西安,150-500人,"电子商务,移动互联网","华泰软件（Huatek）是华泰太平洋集团投资控股公司。华泰太平洋集团投资控股上海华泰软件工程和西安华讯科技。华泰软件创立于1993年，初期由中国惠普有限公司、上海浦东软件园和中国惠普第一任总经理刘季宁博士共同投资和创立的企业。目前在美国硅谷、上海、西安、深圳和台北等地设有研发中心和运营机构。



 华泰软件专注于利用移动互联、大数据和物联网等创新技术， 在企业互联网化，商务电子化，供应链优化，渠道整合和大数据分析等领域，为中国、北美、欧洲和亚洲的500强企业和创新者提供服务。



 华泰软件连续多年被国家发展改革委员会、工业和信息化部、商务部和国家税务总局、上海市人民政府、上海市软件协会评定为国家“规划布局内重点软件企业”、全国“外商投资双优企业“、”外商投资产品出口企业”、“高新技术认定企业”和“上海明星软件企业”等荣誉称号。



华泰定位：企业互联网生态体系解决方案提供商。

华泰使命：科技引领未来，服务助力创新。"
ObjectId(5cc580125c6387270cf327c5),八宝数字,西安,15-50人,"移动互联网,广告营销","痛恨打卡，痛恨无聊，痛恨画饼
一群热血的年轻人，组建了一个默契活儿好的团队
本着不改变世界但改变眼界的初心，做了一些有趣又有料的事情

有人说广告行业就是戴着镣铐起舞，可我们相信，只要你肯用心，镣铐也无法阻碍精彩发生
这群人信奉创意、信奉创意者、信奉创造、信奉创造者
他们是创意的疯子，脑洞的主人，也是专业的执行，客户的朋友

他们把所有关于创意的工作总结为优质内容的输出，无论是一次活动、一次推广、一次策略还是一篇文案，都是自己的作品，自己的孩子。


成立期间不乏客户爸爸的频频夸赞，也不乏一些你一定听过的案例和推广
但那一切都不重要
骄傲只在昨天
八宝有了你，明天才有无限可能


【加入我们，你将会在这里收获】
一群很酷的同事
两只傻萌傻萌的坏猫
几位目前还在单身的单身女青年
也许是西安本地最好的创意指导和审美提升
让你不跌面儿的薪资
你自己都没想到的福利
入职第一天的一份葫芦鸡
成就感"
ObjectId(5cc58014b61cfb1a7b88842b),Huatek,西安,150-500人,"电子商务,移动互联网","华泰软件（Huatek）是华泰太平洋集团投资控股公司。华泰太平洋集团投资控股上海华泰软件工程和西安华讯科技。华泰软件创立于1993年，初期由中国惠普有限公司、上海浦东软件园和中国惠普第一任总经理刘季宁博士共同投资和创立的企业。目前在美国硅谷、上海、西安、深圳和台北等地设有研发中心和运营机构。



 华泰软件专注于利用移动互联、大数据和物联网等创新技术， 在企业互联网化，商务电子化，供应链优化，渠道整合和大数据分析等领域，为中国、北美、欧洲和亚洲的500强企业和创新者提供服务。



 华泰软件连续多年被国家发展改革委员会、工业和信息化部、商务部和国家税务总局、上海市人民政府、上海市软件协会评定为国家“规划布局内重点软件企业”、全国“外商投资双优企业“、”外商投资产品出口企业”、“高新技术认定企业”和“上海明星软件企业”等荣誉称号。



华泰定位：企业互联网生态体系解决方案提供商。

华泰使命：科技引领未来，服务助力创新。"
ObjectId(5cc58014b61cfb1a7b88842c),兔肯证券,西安,15-50人,移动互联网、企业服务,基于区块链技术和通证经济打造的全球首款价值驱动的分布式场景游戏电商
ObjectId(5cc58016b61cfb1a7b88842d),陕西花之吻企业管理有限公司,西安,2000人以上,"医疗健康,生活服务","一、公司简介

1、花之吻（KISS FLOWERS）美容连锁集团是一家专业从事女子SPA会所连锁经营大型集团公司，于1995年，成立于香港，总部位于西安！拥有二百余家直营高端女子SPA会所，遍布于国内18个中心城市，员工近3000余人。花之吻是国际知名品牌，长期与韩国、日本、法国、瑞士等亚欧先进国家知名美容化妆品研究所合作，致力于研究人类健康、美容、女性内分泌等各方面的课题，2000年，花之吻先后与法国德芙莉皇家研究所、瑞士欧瑞颜健康研究所合作，相继开发了德芙莉系列专业院装产品以及欧瑞颜胶原蛋白系列产品，在国际美容院线享有极高评价。为顾客提供皮肤护理 美容美体服务，2、花之吻产业布局业内第一，长期与韩国、法国、泰国、德国、以色列等亚欧先进国家进行合作，医美部、光电部、抗衰部三大部门让顾客享受高、精、尖的国际护理，为顾客提供全方位健康美丽服务3、   花之吻经络养生全国第一，秦岭抗衰老山庄业内唯一，东奥生物科技研究不衰老的秘密。4、 花之吻先后与国际知名化妆品研究所宝洁公司和南开大学开发出9款面部功效套盒，6款身体功效套盒，7款养生功效套盒，5款口服功效套盒，2款居家客装套盒，13款居家客装护理单品，17款院装膏霜精油，功效显著。3大博士，8大硕士,50多位专业研发团队为您的身体和肌肤保驾护航5、花之吻热衷于社会公益事业，斥巨资在河北省赞皇县开办的花之吻希望小学，多年来已帮助数百名失学儿童重返校园二、企业发展三阶段第一阶段：打造五星级美容院，开创区域一流品牌（我们已经做到了）第二阶段：打造知名上市企业，开创国内一流品牌（我们目前在做的）第三阶段：打造行业百年老店，开创国际一流品牌（我们将来要做的）三、企业规模大医美部、光电部、抗衰部，三大养生部门为顾客提供全方位美丽、健康服务； 抗衰养生山庄为顾客提供（五星级酒店配置标准：豪华客房、总统套房、游泳池、足球场、会议室、酒窖，全五星级标准，管家式服务，私人订制，完美体现美业高、大、尚） 现公司旗下门店覆盖全国15个城市（全部直营店），全国美容会所已超百余家，总员工人数近3000人目前我们的产业布局发展在业内No.1."
ObjectId(5cc580175c6387270cf327c6),蒜泥科技,西安,150-500人,"移动互联网,硬件","蒜泥科技拥有有一支来自国内外一流学府的精英团队，汇聚技术、产品、运营、商务、销售、市场等尖端人才。总部位于凤城十路99号，3000平米的办公场所绝对是你见过的最极客最开放的办公环境。
 
目前，蒜泥科技已由单个公司发展为蒜泥事业群，业务涉及科技、文化、教育等领域。
 
蒜泥电子科技，以自主研发的人体三维扫描仪为主要采集设备，旨在打造基于人工智能与三维技术的人体大数据分析平台。
 
MakerBeta，是盛产脑洞和黑科技的短视频内容盛产者，你可以在腾讯视频、今日头条、A站、B站的MakerBeta频道看到我们的脑洞发明。
 
蒜泥制造，致力于成为最牛叉的模型设计与加工制造服务中心，公司引进多台工业级3D打印机、德国高精度扫描仪，为客户提供从概念到原型的一站式3D打印服务。
 
蒜泥创客信息，专注于创客STEAM机器人教育的高科技教育企业，目前有5个校区和1个体验店，营业面积达3000余平米。
 
蒜泥互动，直播牛人锻造平台，开发奇葩脑洞的视频创意空间。公司打造百万级直播红人，发力主播经纪，同期输出高品质大制作的网络直播综艺节目。
 
改变从这里开始，蒜泥与您携手应变。"
ObjectId(5cc580181621150d2ca522cc),Huatek,西安,150-500人,"电子商务,移动互联网","华泰软件（Huatek）是华泰太平洋集团投资控股公司。华泰太平洋集团投资控股上海华泰软件工程和西安华讯科技。华泰软件创立于1993年，初期由中国惠普有限公司、上海浦东软件园和中国惠普第一任总经理刘季宁博士共同投资和创立的企业。目前在美国硅谷、上海、西安、深圳和台北等地设有研发中心和运营机构。



 华泰软件专注于利用移动互联、大数据和物联网等创新技术， 在企业互联网化，商务电子化，供应链优化，渠道整合和大数据分析等领域，为中国、北美、欧洲和亚洲的500强企业和创新者提供服务。



 华泰软件连续多年被国家发展改革委员会、工业和信息化部、商务部和国家税务总局、上海市人民政府、上海市软件协会评定为国家“规划布局内重点软件企业”、全国“外商投资双优企业“、”外商投资产品出口企业”、“高新技术认定企业”和“上海明星软件企业”等荣誉称号。



华泰定位：企业互联网生态体系解决方案提供商。

华泰使命：科技引领未来，服务助力创新。"
ObjectId(5cc580190c076dbb6bc9491c),每日瑜伽,西安,50-150人,"移动互联网,文化娱乐","每日瑜伽——全球下载量第一的瑜伽健身和社交应用，我们致力于让健康成为每个人的生活方式，打造全球第一的瑜伽健康美业品牌。产品端iOS、Android、TV三端全面覆盖，并支持多语言版本，全球用户已超5000万，遍布全球212个国家，中国400+个城市。
 
2012年，我们完成从0到1的重要迈步，国内版与海外版面向全世界上线
2013年，我们崭露头角，“每日瑜伽”成为了众多瑜伽爱好者日常练习的首选应用
2014年，我们获得了用户与市场的认可，获得了Pre-A轮的千万级的投资
2015年，我们涉足O2O，为给用户提供线上线下的完整体验，获得了更多的用户青睐
2016年，我们将心注入，上线瑜伽装备商城，打造自主品牌，给用户提供更丰富的一站式采购服务
2017年，我们注册成功美联盟RYS学院，线下场馆开始运营，为用户提供体验场所
2018年，我们完成A轮的千万级融资，北京子公司成立，导师团队和内容体系仍不断升级，持续优化用户体验，传承更实用更专业的瑜伽文化
未来我们将寻求更大格局的突破和成长
 
我们坐标古城西安，战略布局全球
我们拥有一支充满朝气和创造力的团队
我们崇尚奋斗与实干，渴望创新
我们没有浮夸的语言，只有安静的决心
 
我们欢迎互联网行业志同道合的各路精英，用全新互联网思维打磨最具情怀的瑜伽应用产品。
每日瑜伽邀请你的加入，与优秀的伙伴并肩，用奋斗为梦想注解，用价值成就自我。"
ObjectId(5cc5801a1621150d2ca522cd),Apoggy,西安,15-50人,移动互联网,Apogyy是一家主要以海外移动APP开发、推广运营及海外移动互联网广告投放平台的技术创新型科技公司
ObjectId(5cc5801a5c6387270cf327c7),西安复华网络技术有限公司,西安,500-2000人,移动互联网 电子商务,"西安复华网络技术有限公司（以下简称复华）是一家专注于百度产品营销服务的新型科技企业，主要从事百度推广业务和互联网应用服务。经过多年潜心经营，已成为百度在西北地区优秀的合作伙伴。2003年9月，成为百度在陕西的总代理。2005年，荣获“2005年度特别贡献奖”，使企业插上了腾飞的双翅，迈入互联网搜索营销行列。
复华——西北搜索营销的开拓者和领导者。励精图治和不断向上是复华的宗旨。历经20年的蓬勃发展，企业规模发展已逐渐覆盖国内近二十六个地级市，已成为西北地区具有一定影响力的互联网服务企业。主要负责西北区域的百度业务，如：品牌专区、品牌华表、品牌起跑线、搜索推广、信息流、百意。在互联网已成为应用主流的今天，复华致力于成为西北互联网信息产业的一面旗帜，让更多的中小企业借助网络的力量，实现企业发展的腾飞。"
ObjectId(5cc5801a0c076dbb6bc9491d),创典全程,西安,500-2000人,"企业服务,其他",创典全程地产机构于2000年8月创立于深圳，是中国首家运营型专业地产服务机构，其首创的项目运营型服务模式对中国地产业影响深远。公司业务聚焦咨询顾问、营销策划、销售代理、金融服务四大领域，经过十四年的稳健发展，现已成长为中国最具规模的专业房地产综合服务公司之一。 西安创典全程地产顾问股份有限公司隶属于创典全程地产机构，公司以代理销售为核心、以产品研发为先导、依托公司持续建设、不断成长的资源渠道平台和策划营销平台，在西安市场创造了诸多的成功案例，其突出的工作成果赢得了众多客户的真诚信任，与一批重点客户建立了长期战略伙伴合作关系。 “伙伴服务，专业解决”，作为一家发展18年的专业机构，创典全程以“为社会做出贡献”为企业使命，秉持“做专做久”之团队理念，以打造一流地产服务业品牌为目标，在波澜壮阔的中国经济大潮中，坚持不懈，奋勇向前，为中国的崛起做出自己的贡献。-----西安房地产代理龙头企业-----投资西安地产首选之专业咨询机构-----西北置业投资者第一大数据平台-----西北地产投资者金融服务平台-----合伙人制及骨干持股集体运营模式-----集体奋斗型组织的精进实践者
ObjectId(5cc5801b2d10460d66672307),陕西花之吻企业管理有限公司,西安,2000人以上,"医疗健康,生活服务","一、公司简介

1、花之吻（KISS FLOWERS）美容连锁集团是一家专业从事女子SPA会所连锁经营大型集团公司，于1995年，成立于香港，总部位于西安！拥有二百余家直营高端女子SPA会所，遍布于国内18个中心城市，员工近3000余人。花之吻是国际知名品牌，长期与韩国、日本、法国、瑞士等亚欧先进国家知名美容化妆品研究所合作，致力于研究人类健康、美容、女性内分泌等各方面的课题，2000年，花之吻先后与法国德芙莉皇家研究所、瑞士欧瑞颜健康研究所合作，相继开发了德芙莉系列专业院装产品以及欧瑞颜胶原蛋白系列产品，在国际美容院线享有极高评价。为顾客提供皮肤护理 美容美体服务，2、花之吻产业布局业内第一，长期与韩国、法国、泰国、德国、以色列等亚欧先进国家进行合作，医美部、光电部、抗衰部三大部门让顾客享受高、精、尖的国际护理，为顾客提供全方位健康美丽服务3、   花之吻经络养生全国第一，秦岭抗衰老山庄业内唯一，东奥生物科技研究不衰老的秘密。4、 花之吻先后与国际知名化妆品研究所宝洁公司和南开大学开发出9款面部功效套盒，6款身体功效套盒，7款养生功效套盒，5款口服功效套盒，2款居家客装套盒，13款居家客装护理单品，17款院装膏霜精油，功效显著。3大博士，8大硕士,50多位专业研发团队为您的身体和肌肤保驾护航5、花之吻热衷于社会公益事业，斥巨资在河北省赞皇县开办的花之吻希望小学，多年来已帮助数百名失学儿童重返校园二、企业发展三阶段第一阶段：打造五星级美容院，开创区域一流品牌（我们已经做到了）第二阶段：打造知名上市企业，开创国内一流品牌（我们目前在做的）第三阶段：打造行业百年老店，开创国际一流品牌（我们将来要做的）三、企业规模大医美部、光电部、抗衰部，三大养生部门为顾客提供全方位美丽、健康服务； 抗衰养生山庄为顾客提供（五星级酒店配置标准：豪华客房、总统套房、游泳池、足球场、会议室、酒窖，全五星级标准，管家式服务，私人订制，完美体现美业高、大、尚） 现公司旗下门店覆盖全国15个城市（全部直营店），全国美容会所已超百余家，总员工人数近3000人目前我们的产业布局发展在业内No.1."
ObjectId(5cc5801e0c076dbb6bc9491e),Carolmobi,西安,15-50人,电子商务,西安美湾商务信息咨询有限公司成立于2017年5月，办公地址在陕西省西安市高新区，主要从事于服饰产品、家装产品、3C产品的跨境电子商务出口以及跨境电子商务平台的技术应用与服务。
ObjectId(5cc5801e5c6387270cf327c8),八宝数字,西安,15-50人,"移动互联网,广告营销","痛恨打卡，痛恨无聊，痛恨画饼
一群热血的年轻人，组建了一个默契活儿好的团队
本着不改变世界但改变眼界的初心，做了一些有趣又有料的事情

有人说广告行业就是戴着镣铐起舞，可我们相信，只要你肯用心，镣铐也无法阻碍精彩发生
这群人信奉创意、信奉创意者、信奉创造、信奉创造者
他们是创意的疯子，脑洞的主人，也是专业的执行，客户的朋友

他们把所有关于创意的工作总结为优质内容的输出，无论是一次活动、一次推广、一次策略还是一篇文案，都是自己的作品，自己的孩子。


成立期间不乏客户爸爸的频频夸赞，也不乏一些你一定听过的案例和推广
但那一切都不重要
骄傲只在昨天
八宝有了你，明天才有无限可能


【加入我们，你将会在这里收获】
一群很酷的同事
两只傻萌傻萌的坏猫
几位目前还在单身的单身女青年
也许是西安本地最好的创意指导和审美提升
让你不跌面儿的薪资
你自己都没想到的福利
入职第一天的一份葫芦鸡
成就感"
ObjectId(5cc5801e0c076dbb6bc9491f),西安领跑,西安,50-150人,"移动互联网,O2O","唐兴数码大厦，并在新疆省霍尔果斯市设有全资子公司。 

领跑传媒长期以来专注于互联网广告场景营销业务，致力于为客户提供专业、优质、精准的互联网广告场景营销服务,目前凭借SCADP智能云广告平台、领跑新媒体平台、领跑网吧联盟平台，公司已经成长为专业从事互联网传媒资源全网整合的高科技企业,是国内互联网传媒资源全网整合的领跑者。

公司自成立以来，先后为百度、360、搜狗、搜狐、金山、淘宝、二三四五、网易有道等互联网入口级服务商，以及58同城、37wan、91wan、4399、9377等国内知名网络服务商提供专业的互联网广告场景营销服务，是国内提供互联网广告场景营销服务的领先企业。

领跑传媒从２０１４年涉足移动互联网业务，目前已经通过了双软认证，并获得了陕西省高新技术企业认定，陕西省和西安市民营科技企业认定，获得自主知识产权的软著１０余项。

２０１７年年初，领跑传媒发挥本地人才和文化优势，在自媒体文化领域有了新的突破，推出了《认真穿搭》、《每天居家小妙招》、《美女编发录》、《情商书院》、《十点半听》等系列公众号，获得了广泛关注，粉丝数量持续攀升，目前已逾２００万，预计本年末将达到５００万粉丝。

经过九年的发展，领跑团队逐渐的形成了团队合作、拥抱变化、充分敬业而又不失活力的标志性风格。成为一家伟大的互联网企业 ,是我们企业的愿景，领跑团队为此而不懈努力。欢迎加入我们，让我们一起成就梦想！"
ObjectId(5cc5801f0c076dbb6bc94920),丰迈电商,西安,150-500人,"移动互联网,电子商务",陕西丰迈网络科技有限公司成立于2013年，公司总部位于陕西省西安市高新区金融圈与商务圈的交汇地带——泰华·金贸国际，分部位于银河新坐标。公司创始人以及核心骨干员工均有九年以上淘宝运营实战经验，直通车托管、数据分析、店铺代运营与店铺装修为主营业务，可以较快的为掌柜提供专业托管解决方案。        丰迈电商成立以来服务客户总数过万，遍布全国，实现了一站式运营服务，是首家以陕西省省级AMP资质入驻的淘宝第三方运营服务商，同时获得2017年度阿里妈妈金服奖—标杆服务奖。
ObjectId(5cc5801f2d10460d66672308),陕西花之吻企业管理有限公司,西安,2000人以上,"医疗健康,生活服务","一、公司简介

1、花之吻（KISS FLOWERS）美容连锁集团是一家专业从事女子SPA会所连锁经营大型集团公司，于1995年，成立于香港，总部位于西安！拥有二百余家直营高端女子SPA会所，遍布于国内18个中心城市，员工近3000余人。花之吻是国际知名品牌，长期与韩国、日本、法国、瑞士等亚欧先进国家知名美容化妆品研究所合作，致力于研究人类健康、美容、女性内分泌等各方面的课题，2000年，花之吻先后与法国德芙莉皇家研究所、瑞士欧瑞颜健康研究所合作，相继开发了德芙莉系列专业院装产品以及欧瑞颜胶原蛋白系列产品，在国际美容院线享有极高评价。为顾客提供皮肤护理 美容美体服务，2、花之吻产业布局业内第一，长期与韩国、法国、泰国、德国、以色列等亚欧先进国家进行合作，医美部、光电部、抗衰部三大部门让顾客享受高、精、尖的国际护理，为顾客提供全方位健康美丽服务3、   花之吻经络养生全国第一，秦岭抗衰老山庄业内唯一，东奥生物科技研究不衰老的秘密。4、 花之吻先后与国际知名化妆品研究所宝洁公司和南开大学开发出9款面部功效套盒，6款身体功效套盒，7款养生功效套盒，5款口服功效套盒，2款居家客装套盒，13款居家客装护理单品，17款院装膏霜精油，功效显著。3大博士，8大硕士,50多位专业研发团队为您的身体和肌肤保驾护航5、花之吻热衷于社会公益事业，斥巨资在河北省赞皇县开办的花之吻希望小学，多年来已帮助数百名失学儿童重返校园二、企业发展三阶段第一阶段：打造五星级美容院，开创区域一流品牌（我们已经做到了）第二阶段：打造知名上市企业，开创国内一流品牌（我们目前在做的）第三阶段：打造行业百年老店，开创国际一流品牌（我们将来要做的）三、企业规模大医美部、光电部、抗衰部，三大养生部门为顾客提供全方位美丽、健康服务； 抗衰养生山庄为顾客提供（五星级酒店配置标准：豪华客房、总统套房、游泳池、足球场、会议室、酒窖，全五星级标准，管家式服务，私人订制，完美体现美业高、大、尚） 现公司旗下门店覆盖全国15个城市（全部直营店），全国美容会所已超百余家，总员工人数近3000人目前我们的产业布局发展在业内No.1."
ObjectId(5cc5801f2d10460d66672309),水良青争商贸有限公司,西安,50-150人,零售贸易、其他,"日用百货、服装服饰、鞋帽、皮革制品、玩具、洗涤用品、化妆品、摄影
器材、音响设备及器材、体有用品(除弓弩)、文化办公用品及耗材、工
艺品、橡胶制品、塑料制品、化工原料及产品及化学试剂(以上除易燃易
爆、危险及监控化学品、易制毒品)、家用电器、阀门、管道配件、电子
产品、通信设备、通讯器材、电线电缆、机电设备及配件、机械设备及配
件、计算机软硬件及配件、金属材料及制品(除专控)、仪器仪表、建筑等....."
ObjectId(5cc5801ed55f4577e62eb824),风火轮,西安,50-150人,"电子商务,移动互联网",西安风火轮电子商务有限公司是专注于为餐饮行业提供B2B互联网服务的初创公司，旨在利用互联网工具改造、升级和创新传统餐饮汗液参与者的经营及管理模式，借助互联网和大数据应用来提升行业盈利能力和经营管理水平。“柴伙邦”—— 风火轮自主开发的、为餐饮行业提供互联网服务的平台和工具。包括B2B第三方交易平台、人力资源平台、餐饮SaaS服务、供应链金融模块。
ObjectId(5cc580212d10460d6667230a),英卓,西安,50-150人,硬件、生活服务,号称住宿界“滴滴专车”的英卓未来公寓是国内首家全智能黑科技公寓式酒店，同时又被称作为智能家居界的“国美苏宁”。英卓以“未来生活”为主题，嵌入多品牌的智能家居，让用户从视觉、触觉、声觉等感官体验多维度感受智能住宿的趣味性以及便捷性。公寓室内设计极具时尚气息，整体格调为现代精简主义风格。柔软舒适的床上用品、高档精致的卫浴设施，可满足商务出差、度假旅游、好友聚会、情侣约会等多种需求。此外英卓专业的管家服务保障顾客7*24小时的入住服务。英卓未来公寓，温暖和科技并存的城市智能住宿空间！
ObjectId(5cc580210c076dbb6bc94921),数美互动,西安,50-150人,"移动互联网,电子商务","我们是一家互联网广告创意团队，目前服务于国内一线品牌和互联网公司（招商银行，淘宝网、支付宝、阿里巴巴等），在西安，我们汇聚了西安本土最优秀的新媒体设计师和创意人，力求打造一支集视觉创意设计，网络互动广告以及移动互联网的新媒体创意团队.目前设计团队五十余人，团队设计作品被数英网，站酷等知名设计平台均有收录。
      西安数美互动隶属于杭州全速网络的西安分公司，想要了解更多，可登陆官网、官微： 
     官方微博: http://weibo.com/2438402280
     公司网站：http://www.fullspeed.cn/"
ObjectId(5cc580210c076dbb6bc94922),西安京云科技有限公司,西安,15-50人,"企业服务,其他","一、公司概述                                                                      
京东云创新空间（西安莲湖）是由莲湖区政府、京东集团及西安京云科技有限公司共同打造，是京东集团在创新创业领域的核心布局之一，同时也是莲湖区重点项目之一。空间聚焦于互联网+、大数据、先进制造及前沿科技等产业领域的中早期项目的孵化和投资。空间运营充分发挥京东在互联网产业及技术方面的优势、莲湖区政府在创新创业方面的政策支持、以及京云科技在孵化器运营及投资方面的专业特长，通过“平台+智库+资本”的方式，打造高效、专业的孵化空间。
二、公司定位
专业的孵化器运营管家
三、公司文化
使命——让优秀者更卓越  
价值观——以客户为中心，以人为本，共同奋斗
slogan——  I'm Spacer

我们崇尚简单诚实做人、踏实走心做事、扁平沟通与工作的理念，我们推崇快乐、学习和享受为一体的工作氛围，团队云集了在市场一线打拼的名企高管、互联网独角兽公司运营经理、外企精英、策划多场市场活动并引发现象级传播的媒介大咖。我们不论出身、只要你有梦想、敢担当、善执行，我们愿意为您提供一个能将梦想落地的潜力平台，欢迎各位志同道合者的加入！"
ObjectId(5cc58021d55f4577e62eb825),每日瑜伽,西安,50-150人,"移动互联网,文化娱乐","每日瑜伽——全球下载量第一的瑜伽健身和社交应用，我们致力于让健康成为每个人的生活方式，打造全球第一的瑜伽健康美业品牌。产品端iOS、Android、TV三端全面覆盖，并支持多语言版本，全球用户已超5000万，遍布全球212个国家，中国400+个城市。
 
2012年，我们完成从0到1的重要迈步，国内版与海外版面向全世界上线
2013年，我们崭露头角，“每日瑜伽”成为了众多瑜伽爱好者日常练习的首选应用
2014年，我们获得了用户与市场的认可，获得了Pre-A轮的千万级的投资
2015年，我们涉足O2O，为给用户提供线上线下的完整体验，获得了更多的用户青睐
2016年，我们将心注入，上线瑜伽装备商城，打造自主品牌，给用户提供更丰富的一站式采购服务
2017年，我们注册成功美联盟RYS学院，线下场馆开始运营，为用户提供体验场所
2018年，我们完成A轮的千万级融资，北京子公司成立，导师团队和内容体系仍不断升级，持续优化用户体验，传承更实用更专业的瑜伽文化
未来我们将寻求更大格局的突破和成长
 
我们坐标古城西安，战略布局全球
我们拥有一支充满朝气和创造力的团队
我们崇尚奋斗与实干，渴望创新
我们没有浮夸的语言，只有安静的决心
 
我们欢迎互联网行业志同道合的各路精英，用全新互联网思维打磨最具情怀的瑜伽应用产品。
每日瑜伽邀请你的加入，与优秀的伙伴并肩，用奋斗为梦想注解，用价值成就自我。"
ObjectId(5cc580220c076dbb6bc94923),Apoggy,西安,15-50人,移动互联网,Apogyy是一家主要以海外移动APP开发、推广运营及海外移动互联网广告投放平台的技术创新型科技公司
ObjectId(5cc580222d10460d6667230b),创典全程,西安,500-2000人,"企业服务,其他",创典全程地产机构于2000年8月创立于深圳，是中国首家运营型专业地产服务机构，其首创的项目运营型服务模式对中国地产业影响深远。公司业务聚焦咨询顾问、营销策划、销售代理、金融服务四大领域，经过十四年的稳健发展，现已成长为中国最具规模的专业房地产综合服务公司之一。 西安创典全程地产顾问股份有限公司隶属于创典全程地产机构，公司以代理销售为核心、以产品研发为先导、依托公司持续建设、不断成长的资源渠道平台和策划营销平台，在西安市场创造了诸多的成功案例，其突出的工作成果赢得了众多客户的真诚信任，与一批重点客户建立了长期战略伙伴合作关系。 “伙伴服务，专业解决”，作为一家发展18年的专业机构，创典全程以“为社会做出贡献”为企业使命，秉持“做专做久”之团队理念，以打造一流地产服务业品牌为目标，在波澜壮阔的中国经济大潮中，坚持不懈，奋勇向前，为中国的崛起做出自己的贡献。-----西安房地产代理龙头企业-----投资西安地产首选之专业咨询机构-----西北置业投资者第一大数据平台-----西北地产投资者金融服务平台-----合伙人制及骨干持股集体运营模式-----集体奋斗型组织的精进实践者
ObjectId(5cc58022d55f4577e62eb826),宇信融汇,西安,50-150人,"电子商务,生活服务","西安融联网络科技有限公司（简称：融联网络），位于西安高新区科技四路209号三毅大厦东五层，公司成立于2011年1月。西安融联网络科技有限公司是一家专业从事互联网+行业金融科技服务的高新技术企业，是西安市和陕西省电子商务示范企业、陕西省互联网行业最具影响力品牌企业、陕西省十大电商品牌企业。
融联网络利用自己掌握的金融科技为银行服务，为银行聚集行业和商圈客户，为银行获客活客，帮助银行得到资金沉淀。融联网络是银行的伙伴。融联网络在线运营服务的行业有：社保、医院、教育（包括幼教）、交通、旅游、商圈、社区服务、水电气通讯等公共事业、党/工/团管理服务、公益及宗教服务等。
融联网络旗下核心产品“亿生活”电子商务平台，集益民服务平台、融联快付平台、资金清算平台和跨境直购平台等四大功能于一体，为用户提供全程、全网电子商务平台运营服务。
融联网络与人民银行、中国银联、建设银行、农业银行、中国银行、昆仑银行、廊坊银行、西安港务区等单位有着紧密的合作，拥有众多行业金融科技服务的成功案例。"
ObjectId(5cc580222d10460d6667230c),青豆科技,西安,15-50人,移动互联网、游戏,"受到家庭的信赖
受照顾者的喜爱"
